Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2885000,4.295727,0.008874291,-4.5851874,0.0040915636,0.0041137123,0.0009320253,0.56492907,0.00029999996,-3.8391872241627425,424.5,-4.440285706520081
2890000,4.4362354,0.018944262,-4.576234,0.008800205,0.008756703,0.00093849015,0.05283121,0.00029999999,-7.067775503639131,812.8,-7.067775535583496
2895000,4.2881894,0.010920654,-4.5133214,0.004938843,0.0048775394,0.0009440298,0.31284407,0.00029999996,-7.687294404887195,1030.2857142857142,-7.687294432095119
2900000,4.2039046,0.020679083,-4.476161,0.009631845,0.009706949,0.0009579479,0.2906313,0.00029999999,-4.510230932318207,557.1428571428571,-4.510230898857117
2905000,4.258607,0.016708761,-4.4297843,0.0071829613,0.0072551365,0.0009812128,0.4532455,0.00029999996,-4.276059705205261,538.0,-2.8931590616703033
2910000,4.4297934,0.0052377735,-4.3483386,0.0021848523,0.0022030496,0.0009894802,0.4441431,0.00029999996,-11.017991312779486,1621.0,-10.412826806306839
2915000,4.241764,0.002975242,-4.3592944,0.0012021977,0.00119214,0.0009939751,0.22703291,0.00029999996,-9.420562105998396,1172.6,-10.103172406554222
2920000,4.0877657,0.010922436,-4.316154,0.0047751116,0.004926242,0.000997831,0.16911781,0.00029999996,-8.458791028553,1110.3333333333333,-8.01662328839302
2925000,3.803336,0.024686195,-4.23017,0.010883534,0.01054484,0.0010038342,0.48608264,0.00029999999,-8.18529151128605,940.4666666666667,-8.185291437307994
2930000,4.2173157,0.021897383,-4.1963577,0.008075595,0.008058569,0.0010148911,0.30994335,0.00029999999,-3.963692205399275,427.2,-3.9636921882629395
2935000,3.9028852,0.020912739,-4.253802,0.0091685215,0.009273584,0.0010270439,0.6282399,0.00029999999,-7.528179970919155,953.0,-7.528180092573166
2940000,4.2972546,0.012181374,-4.2881536,0.005626141,0.005706491,0.0010467939,0.94547194,0.00029999999,-3.0754165458492935,368.0,-3.0754164457321167
2945000,4.1324687,0.014420428,-4.322113,0.006189045,0.006202532,0.001061967,0.70494264,0.00029999999,-6.295234958796452,746.0,-6.295234908660253
2950000,4.175323,0.015767762,-4.299884,0.0071995193,0.007328997,0.0010679227,1.1804363,0.00029999999,-7.872600863222033,1026.5,-7.872600972652435
2955000,3.358497,0.012217455,-4.1352687,0.0049407864,0.004932623,0.0010832414,0.5076335,0.00029999999,-5.863034109052803,693.8571428571429,-5.863034120627812
2960000,3.5069218,0.013513386,-3.8522193,0.0055363188,0.005516587,0.0011008555,0.852966,0.00029999999,-9.123040778872868,1174.2222222222222,-9.123040709230635
2965000,4.093584,0.031074092,-3.834403,0.01441782,0.01458519,0.0011074803,1.5077364,0.00029999999,-4.736098185554146,574.0,-4.736098146438598
2970000,3.8854582,0.014963915,-4.073887,0.0069832555,0.00696719,0.0011221708,1.3061347,0.00029999999,-5.825359113980085,678.0,-5.8253590822219845
2975000,4.056485,0.013950536,-4.071843,0.006144087,0.006256432,0.0011559821,1.2470491,0.00029999999,-7.083311633439735,829.0,-7.083311572670937
2980000,3.9406304,0.008530423,-4.167684,0.0030182267,0.0030490693,0.0011748968,1.4623989,0.00029999996,-7.149637222057208,961.2857142857143,-7.149637179715293
2985000,4.053442,0.017164761,-4.1329966,0.007583622,0.0075570103,0.0011879484,1.2635701,0.00029999999,-7.151019189786166,937.6,-7.151019299030304
2990000,3.513694,0.017646477,-4.119675,0.007995197,0.008013697,0.0012067489,1.1854724,0.00029999999,-6.870335333165713,896.5,-6.8703353852033615
2995000,3.2328613,0.01387098,-3.9859912,0.0062443297,0.0061740936,0.0012315275,1.5978433,0.00029999996,-8.49275110270828,925.4,-8.492751014232635
3000000,3.3242373,0.0064656697,-3.6991434,0.002512874,0.0024395206,0.0012620268,1.233178,0.00029999996,-7.038828796823509,843.625,-7.038828767836094
3005000,3.641679,0.009044102,-3.6106763,0.0037155068,0.0037351812,0.0012689579,1.0511304,0.00029999999,-6.374796691040198,650.6666666666666,-6.374796509742737
3010000,3.483412,0.022278069,-3.557688,0.009780932,0.009865853,0.0012629014,1.3337781,0.00029999999,-5.191836182294147,517.2857142857143,-5.191836203847613
3015000,3.1124573,0.023364967,-3.6206841,0.010687931,0.010839999,0.0012638714,1.5384933,0.00029999999,-8.405769027503473,959.7142857142857,-8.405769194875445
3020000,3.6302664,0.02562425,-3.5677261,0.011147953,0.01119872,0.0012701903,2.1835294,0.00029999996,-7.8319963668473065,928.5,-7.831996381282806
3025000,3.6592486,0.018671388,-3.7221973,0.0081074815,0.008156835,0.0012913069,2.3835688,0.00029999996,-6.90295995566994,838.2,-6.9029599070549015
3030000,3.515164,0.009571797,-3.8095512,0.0043461104,0.004392428,0.0013038907,2.0227783,0.00029999999,-5.6831366727128625,823.7142857142857,-5.683136624949319
3035000,3.8630388,0.013906811,-3.7652733,0.0064908895,0.0065112985,0.0013029758,1.9314625,0.00029999999,-7.505649329163134,759.5,-7.505649447441101
3040000,3.404088,0.027119325,-3.6882086,0.012628057,0.01262982,0.0013024446,1.5343696,0.00029999996,-8.439399747100348,1228.6666666666667,-8.439399689435959
3045000,3.2106686,0.026274184,-3.4931045,0.011550516,0.011566118,0.0012931145,1.3372403,0.00029999999,-10.144893622413898,1193.5,-10.14489350716273
3050000,4.016979,0.0106030665,-3.5393262,0.004384723,0.0042260396,0.0012907988,1.5537642,0.00029999996,-9.02278539375402,1570.0,-9.022785276174545
3055000,3.3648589,0.0031018457,-3.754411,0.0012723706,0.0010573418,0.0012837948,1.200343,0.00029999999,-5.594204223404328,658.6666666666666,-5.594204246997833
3060000,3.2837715,0.01248359,-3.782795,0.0057944874,0.00570522,0.001275233,1.0910264,0.00029999996,-9.662045875191689,1004.8,-9.662045848369598
3065000,3.185161,0.018891403,-3.4531448,0.008749283,0.008610603,0.0012536366,0.8318266,0.00029999999,-14.320426822348963,1751.5,-14.694106042385101
3070000,2.9921677,0.013449102,-3.3050036,0.0059702075,0.005910583,0.0012501379,1.6241279,0.00029999999,-7.555619261098197,989.6666666666666,-8.57615381727616
3075000,3.6072543,0.034521453,-3.362924,0.015466835,0.015314218,0.0012635823,1.8387527,0.00029999996,-4.572834491496906,493.2,-4.479791760444641
3080000,3.4310954,0.018099794,-3.5911324,0.007537223,0.0075425087,0.0012813788,1.2447401,0.00029999999,-8.779717385582625,1104.4,-9.960242435336113
3085000,3.231722,0.006577428,-3.5931213,0.0029313464,0.002976148,0.0012801382,1.280823,0.00029999996,-7.408913995604962,945.75,-6.738654512166977
3090000,3.4643688,0.005597706,-3.476666,0.0026677612,0.0026778139,0.0012707681,1.0131984,0.00029999999,-10.523262302468842,1349.3333333333333,-10.5232621828715
3095000,3.494814,0.0044100196,-3.5238173,0.0017400543,0.0017497056,0.001250754,1.037608,0.00029999999,-11.471149163941542,1285.6666666666667,-11.471149365107218
3100000,3.3067513,0.0093126325,-3.4524562,0.004223109,0.004197958,0.0012333263,0.8530911,0.00029999999,-8.03438226878643,985.0,-8.034382104873657
3105000,3.1745934,0.0069617764,-3.3257482,0.0031830799,0.003100585,0.0012292119,1.1228129,0.00029999999,-12.161831542756408,1530.0,-12.161831593513488
3110000,3.0140214,0.0107189715,-3.2589428,0.0050711404,0.004963829,0.0012323112,1.0095617,0.00029999999,-15.023761614536246,1682.6666666666667,-15.02376159032186
3115000,2.434118,0.003044174,-3.1785774,0.0012227505,0.0011879938,0.0012339547,0.37270647,0.00029999999,-5.072003394365311,528.0,-5.072003245353699
3120000,2.4301753,0.008711941,-2.7765317,0.0033523538,0.003249076,0.0012207488,0.2873793,0.00029999996,-12.890703146904707,1497.0,-12.890703237056732
3125000,2.5266454,0.016567357,-2.5027425,0.00675318,0.006786305,0.0011854876,0.928752,0.00029999996,-12.039339916402241,1540.75,-12.03933984041214
3130000,3.3999593,0.017759264,-2.8178313,0.0071604373,0.0071210014,0.0011521367,1.3912861,0.00029999996,-5.009008057997562,615.5,-5.59333864847819
3135000,3.3193464,0.008054736,-3.3318737,0.0035310588,0.0034318077,0.0011346344,1.192095,0.00029999999,-8.993999672029167,1169.2,-8.037669092416763
3140000,3.7231126,0.0034794589,-3.5434353,0.0015587274,0.0015214445,0.0011223891,1.4808338,0.00029999999,-14.888814507052302,1594.5,-14.888814508914948
3145000,3.269782,0.012502352,-3.493158,0.005748476,0.005744509,0.0011047083,0.9764817,0.00029999999,-9.257084448589012,1160.75,-9.257084406912327
3150000,2.8332744,0.009439471,-3.3858008,0.0044190977,0.0043797013,0.0010970118,1.1885918,0.00029999999,-7.869016857196887,1009.6666666666666,-7.869016746679942
3155000,2.8365002,0.012849687,-3.2229946,0.005758715,0.0057144156,0.0010952856,1.0310464,0.00029999996,-9.167585355625487,1321.4,-9.167585343122482
3160000,2.6002874,0.013611786,-3.058919,0.006186351,0.006184212,0.0010876821,0.58542234,0.00029999999,-9.303749905619771,1192.4,-9.303749787807465
3165000,2.962767,0.01514426,-2.9591503,0.0067664944,0.006927419,0.0010717976,0.38673535,0.00029999999,-9.364220303183954,1264.2857142857142,-9.606769373019537
3170000,3.0544617,0.015763028,-3.0189526,0.0072025685,0.007232312,0.0010478611,0.26841465,0.00029999999,-6.356455641177793,671.6666666666666,-6.578237039702279
3175000,3.1867065,0.010279797,-3.1717012,0.004485279,0.0044045015,0.0010218074,0.4813053,0.00029999999,-9.033886033886423,1134.6666666666667,-9.033885796864828
3180000,2.9829357,0.0122666145,-3.1679103,0.0057095946,0.0057163234,0.001002621,0.35925278,0.00029999999,-7.7514590119632585,961.0,-7.75145901242892
3185000,2.9643388,0.0021838415,-3.148313,0.00072675117,0.00063788996,0.0009949098,0.25398833,0.00029999999,-5.764385415893048,787.2,-5.764385432004929
3190000,3.2340698,0.021429889,-3.1381,0.009864544,0.009748654,0.0009856109,0.4777855,0.00029999996,-6.180672457814216,676.2,-6.180672430992127
3195000,3.3365548,0.0024008418,-3.3078754,0.0007974914,0.00074762927,0.00097570097,0.56955826,0.00029999999,-8.332368477558097,1419.6666666666667,-8.332368612289429
3200000,2.8040035,0.003995414,-3.2951598,0.0019000035,0.0018878296,0.0009627469,0.4360752,0.00029999999,-7.631017535517458,1166.75,-7.631017588078976
3205000,3.2975948,0.011561861,-3.1849506,0.0055430303,0.0055054324,0.000937859,0.31643698,0.00029999996,-9.196872643583143,1189.0,-9.196872482697168
3210000,3.1973994,0.02123729,-3.129614,0.009922036,0.009957279,0.0009202476,0.18988653,0.00029999999,-5.569653218908405,714.2727272727273,-5.569653191349723
3215000,3.1753633,0.011661352,-3.279277,0.005509153,0.0055582137,0.0009177287,0.20744595,0.00029999996,-4.837857178598642,649.8,-4.83785719871521
3220000,3.0901558,0.011939492,-3.2649672,0.005500811,0.005542286,0.0009123484,0.2555427,0.00029999999,-6.337840376945678,894.25,-6.337840333580971
3225000,2.86068,0.0064325915,-3.209736,0.003032254,0.0030034736,0.0009022144,0.16335487,0.00029999999,-7.510907961055636,760.3333333333334,-7.510907769203186
3230000,2.901069,0.007248967,-3.116425,0.0032094012,0.0031651831,0.0008879987,-0.122267,0.00029999999,-7.992576647685685,1289.6666666666667,-7.992576738198598
3235000,3.2337523,0.0072691315,-3.0360284,0.0033151035,0.0033697954,0.000881961,-0.03876085,0.00029999999,-7.041770112933591,1054.3333333333333,-7.041770140329997
3240000,2.9716032,0.00627183,-3.118985,0.0029191105,0.0029469489,0.0008663589,-0.12085508,0.00029999996,-9.63684020023793,1276.2,-9.636840379238128
3245000,3.0735948,0.009690175,-3.1746013,0.0046112644,0.00457725,0.0008538187,0.048038486,0.00029999999,-7.501404517064137,1100.2857142857142,-7.501404506819589
3250000,3.1262167,0.018586507,-3.193109,0.008784208,0.008726362,0.0008466729,0.004879015,0.00029999996,-6.581613976508379,668.6666666666666,-6.581613858540853
3255000,2.5826733,0.014202244,-3.1467156,0.006592496,0.006538911,0.0008444256,0.38812944,0.00029999999,-7.725290159322322,1107.2,-7.7252901017665865
3260000,2.6946173,0.013680936,-2.9248056,0.0062986556,0.00631707,0.0008494,0.73858774,0.00029999999,-6.495672039881659,873.0,-6.495672055209677
3265000,3.0140758,0.01462661,-2.9312449,0.006874198,0.0069347066,0.00084532757,0.59717417,0.00029999999,-7.680081589380279,1037.0,-7.680081635713577
3270000,2.5813751,0.00944908,-2.9923744,0.0041608196,0.004202238,0.00083782576,0.67806476,0.00029999999,-12.360510767204687,1504.0,-12.36051082611084
3275000,3.017136,0.012972057,-2.8960836,0.0059080925,0.005747015,0.0008222356,0.6146498,0.00029999999,-3.3954868167929817,369.75,-3.3954867720603943
3280000,2.388538,0.005387826,-2.904868,0.0020406593,0.0020532869,0.00081531086,0.6090964,0.00029999999,-11.286919838996255,1558.75,-11.28691984899342
3285000,3.1054194,0.009718413,-2.889508,0.003970128,0.0038682828,0.0008258992,0.98619574,0.00029999999,-12.199720317439642,1657.5,-12.199720829725266
3290000,2.733808,0.009547831,-2.9208455,0.004276131,0.004218676,0.0008487582,1.0282482,0.00029999999,-7.636622567195445,923.75,-7.636622488498688
3295000,2.553267,0.002109024,-2.9471729,0.00085299043,0.0008152511,0.00087157416,0.8380352,0.00029999999,-11.812846966087818,1233.6666666666667,-11.812847077846527
3300000,2.4953527,0.005636583,-2.719128,0.0025799668,0.0025806995,0.00087928976,0.83427095,0.00029999996,-8.753235602485281,1237.5714285714287,-8.753235527447291
3305000,2.9635093,0.00425065,-2.7346108,0.0018467768,0.0018321206,0.00088386954,1.2792207,0.00029999999,-13.10310933738947,1704.0,-13.103109389543533
3310000,2.8653264,0.0027132821,-2.9721847,0.0012276494,0.0011810986,0.0008844669,1.0231419,0.00029999999,-10.091127104591578,1124.5,-10.09112697839737
3315000,2.6984031,0.002015557,-2.9879606,0.0008647786,0.00085700763,0.0008852406,1.1272004,0.00029999999,-6.563370912146638,831.25,-6.563370935618877
3320000,2.6945753,0.007910727,-2.9818366,0.0035352495,0.003529437,0.0008856595,0.9761528,0.00029999999,-6.818821181240492,962.0,-6.818821179866791
3325000,2.440231,0.004633353,-2.9223697,0.001848122,0.0019287745,0.00088604377,0.55762446,0.00029999999,-6.798967526194507,814.4285714285714,-6.798967548779079
3330000,2.4853978,0.0039697103,-2.7079473,0.0015246606,0.0013302871,0.0008819478,0.58549225,0.00029999999,-7.223288805301611,906.8333333333334,-7.223288829127948
3335000,2.6892247,0.008210539,-2.8023648,0.0037575238,0.0037303478,0.0008775784,0.4911296,0.00029999999,-7.827289848787976,840.4285714285714,-7.827289794172559
3340000,2.9688635,0.0035507313,-3.0052683,0.0016126409,0.0016336321,0.0008699866,0.6560093,0.00029999996,-3.9967649495229125,492.0,-3.9967649221420287
3345000,2.8783274,0.0033842993,-3.067125,0.0015580026,0.0015439905,0.00086258515,0.6666784,0.00029999999,-5.465471510925064,764.2857142857143,-5.465471489088876
3350000,3.1426091,0.0048829266,-3.0994532,0.0021428596,0.002221923,0.0008553821,0.65988064,0.00029999999,-3.2204416959236064,413.0,-3.2204416195551553
3355000,3.0422814,0.0034237618,-3.115485,0.001587563,0.0016078746,0.00085462094,0.8854247,0.00029999996,-7.280476329304899,727.3333333333334,-7.280476460854213
3360000,2.545256,0.00708036,-3.03069,0.0033472907,0.0032999974,0.0008592467,1.2186605,0.00029999999,-8.522554444110332,1075.0,-8.522554556528727
3365000,2.8119264,0.004789239,-2.9345095,0.0021919303,0.002186014,0.0008592196,0.47407266,0.00029999999,-6.911462986189872,826.6,-6.911462926864624
3370000,2.98254,0.010157953,-2.9487472,0.0048025968,0.0047958796,0.0008590721,0.73899436,0.00029999999,-7.327250340332587,1012.3333333333334,-7.327250421047211
3375000,2.864964,0.0042347494,-2.9659817,0.0019739838,0.0019851956,0.0008414276,0.29247564,0.00029999996,-6.041063970187679,714.0,-6.041064202785492
3380000,2.831036,0.006827915,-2.9100528,0.0030642282,0.0030834195,0.00082015485,0.55791634,0.00029999999,-13.537713220156729,1975.8,-13.537713277339936
3385000,3.1575656,0.0063369577,-3.0370114,0.0028726214,0.002897207,0.0008088512,0.6258655,0.00029999999,-3.3739335518330336,427.0,-3.3739335536956787
3390000,2.855631,0.0038770156,-3.0535824,0.0016617054,0.0017341087,0.000799475,0.49296883,0.00029999999,-12.239292199665215,1810.25,-12.239292159676552
3395000,2.6744063,0.013719689,-2.9306014,0.006439116,0.0064932657,0.0007934143,0.720758,0.00029999999,-8.856050859942721,1051.6666666666667,-8.856050898631414
3400000,2.5326796,0.0038863514,-2.813157,0.0013518092,0.00124342,0.00079797494,1.2585404,0.00029999996,-8.675427137786755,1072.5,-8.526203104427882
3405000,2.3381045,0.013095641,-2.6941476,0.005750845,0.005767354,0.00082279183,1.2459327,0.00029999999,-6.1522824124898765,1431.8,-6.746900907251984
3410000,2.760155,0.0107810935,-2.7909362,0.0037974864,0.0037779137,0.0008370875,1.0639913,0.00029999999,-5.803360350313596,675.25,-5.8033604100346565
3415000,2.7303486,0.014607104,-2.780598,0.006296378,0.0062791687,0.00084211404,0.6493825,0.00029999999,-8.952238217772296,1132.3333333333333,-8.952238070468107
3420000,2.8124297,0.00273087,-2.910101,0.0010272407,0.0010361057,0.0008463172,0.5653386,0.00029999999,-7.559520557018307,963.8333333333334,-7.559520393610001
3425000,2.5062451,0.003330938,-2.8811855,0.0015234676,0.0015196662,0.0008624802,0.73884714,0.00029999999,-7.103138990554726,931.125,-7.1031389981508255
3430000,2.5577476,0.0049958285,-2.8113892,0.002110698,0.0021294462,0.0008782743,0.51035964,0.00029999999,-4.639041657293482,584.7142857142857,-4.722098549207051
3435000,2.5405157,0.0058287946,-2.7335236,0.002594894,0.0026011977,0.00089474756,0.77529085,0.00029999999,-5.666841138520145,689.1428571428571,-5.476073436439037
3440000,2.8433301,0.006597196,-2.7953851,0.0028951073,0.0029387886,0.0009120251,0.82376987,0.00029999999,-7.450400989347448,992.3333333333334,-7.450401067733765
3445000,2.7643545,0.0062792962,-2.8514895,0.0029053031,0.002957717,0.0009295066,1.1661327,0.00029999996,-6.714143955459197,594.0,-6.714143951733907
3450000,2.7154489,0.003713507,-2.8435571,0.0015853109,0.0015547448,0.0009426218,1.1603355,0.00029999999,-8.013281983556226,1285.5,-8.013282090425491
3455000,2.6297207,0.0009465994,-2.8243423,0.0004324533,0.0004355188,0.0009564414,0.9357035,0.00029999999,-8.514614653540775,1239.75,-9.61965012550354
3460000,2.4936087,0.0031438167,-2.7631228,0.0014124017,0.0013681072,0.00096439116,0.96788234,0.00029999996,-10.646341643529013,1284.0,-10.04113797015614
3465000,2.5003903,0.0051160147,-2.6518764,0.0019780586,0.002018709,0.0009781122,1.6296327,0.00029999999,-8.39768137410283,1479.3333333333333,-8.39768137037754
3470000,2.7671335,0.0040328763,-2.7011461,0.0018046101,0.0018216458,0.0010072326,1.5002166,0.00029999999,-4.104861402884126,541.0,-4.104861617088318
3475000,2.5964997,0.003236787,-2.7674801,0.0015086662,0.0014506836,0.0010344244,1.2317547,0.00029999996,-7.206883287150413,854.8,-7.206883335113526
3480000,2.651779,0.006168659,-2.7726493,0.0027872177,0.00284739,0.001058027,2.0134861,0.00029999996,-7.450202568517333,966.0,-7.450202652386257
3485000,2.4338653,0.00621273,-2.753262,0.0026270887,0.0026726332,0.0010726176,1.4944652,0.00029999999,-9.34950475201809,1171.7142857142858,-9.34950476884842
3490000,2.4189699,0.0047466676,-2.6388268,0.002004415,0.0020126437,0.0010726416,1.0374662,0.00029999999,-5.421527717495337,574.6,-5.3900967836380005
3495000,2.4127817,0.002388976,-2.5778117,0.00093234546,0.00093536545,0.0010801918,1.3104043,0.00029999999,-9.029494637002548,1129.8333333333333,-8.532031314713615
3500000,2.790647,0.0069231493,-2.579863,0.0029640265,0.0030013372,0.0010836697,1.2783482,0.00029999999,-4.900608189404011,423.0,-4.900608062744141
3505000,2.5611026,0.0016495261,-2.7548423,0.00061950897,0.00062038214,0.0010843698,1.2204208,0.00029999996,-9.36944905606409,1256.6666666666667,-9.369449158509573
3510000,2.1774046,0.0024483518,-2.7012832,0.0011789973,0.0011875567,0.0010873132,1.2505659,0.00029999999,-8.737588484713342,1157.6,-8.737588521838187
3515000,2.6062102,0.002232149,-2.6525683,0.00096758024,0.00095400156,0.0010916123,1.4722369,0.00029999999,-4.79598328738939,583.25,-4.795983329415321
3520000,2.5780911,0.004365055,-2.6704307,0.001968235,0.0019635067,0.001096087,1.3212903,0.00029999996,-9.779376345220953,1245.3333333333333,-11.993019729852676
3525000,2.1299326,0.005489241,-2.5837352,0.002271514,0.002259677,0.0011148616,1.1058073,0.00029999996,-7.332644810330951,929.0,-7.134589338302613
3530000,2.3193557,0.006883488,-2.4383647,0.002915121,0.0028503942,0.0011223586,1.1148316,0.00029999999,-7.580657327159618,855.0,-7.580657402674357
3535000,2.4741864,0.006649648,-2.4196615,0.0024310523,0.0024705166,0.0011349958,1.4149959,0.00029999999,-10.075223384425044,1103.25,-10.004445592562357
3540000,2.274302,0.010980652,-2.442335,0.0050238986,0.005021242,0.0011435272,1.4189655,0.00029999999,-9.07459874091936,1058.142857142857,-9.226218581199646
3545000,2.1934388,0.0037168793,-2.4980009,0.0016629633,0.0016995505,0.0011501022,1.8761252,0.00029999999,-6.221851456145357,802.0,-6.2218513659068515
3550000,2.4553745,0.0063374504,-2.4768922,0.002883772,0.002872695,0.0011592162,2.0232425,0.00029999999,-7.257885758365903,764.4285714285714,-7.257885660443987
3555000,2.6753173,0.0049497145,-2.5802405,0.0022718064,0.0022780993,0.0011490437,1.8489048,0.00029999999,-3.987505380064249,579.0,-3.9875051975250244
3560000,2.5734112,0.0021084216,-2.690952,0.0008876625,0.00090075337,0.001146933,1.9484129,0.00029999999,-5.354344950639643,730.75,-5.354344978928566
3565000,2.2966146,0.0021517416,-2.648508,0.0010166473,0.0010151274,0.0011415095,1.2706383,0.00029999996,-9.619037883449346,1421.0,-9.619037973880769
3570000,2.191275,0.0034500018,-2.4689107,0.0014581719,0.0014564032,0.0011363499,1.4128985,0.00029999996,-7.0091680137154,907.3076923076923,-7.009167987566728
3575000,2.741029,0.008149202,-2.4311159,0.0038106232,0.0038298082,0.0011339044,1.5640402,0.00029999999,None,None,None
3580000,2.6316059,0.0074793873,-2.5924263,0.0034845937,0.0034958827,0.0011290131,1.566683,0.00029999999,-5.970258452619116,873.6666666666666,-5.943132728338242
3585000,2.4889655,0.0018630801,-2.653463,0.0008737639,0.000879821,0.00111868,1.3728222,0.00029999996,-6.8013428578020205,861.8571428571429,-6.704238705337048
3590000,2.3482263,0.0034996078,-2.5647113,0.0016566208,0.0016407588,0.0011031711,1.2713419,0.00029999999,-9.424385097809136,1165.0,-9.424384951591492
3595000,2.281452,0.008370023,-2.5324342,0.0038551798,0.0038562824,0.0010940771,1.3926399,0.00029999999,-7.067663943727633,916.2857142857143,-7.067664018699101
3600000,2.5153525,0.00807471,-2.5123863,0.0037034494,0.0037113181,0.0010794078,1.2782772,0.00029999999,-6.820840439177118,1009.0,-6.820840537548065
3605000,2.5393186,0.0046886355,-2.501331,0.0020820755,0.0021103558,0.0010735933,1.4024597,0.00029999996,-3.3802561030955984,448.4,-3.380256098508835
3610000,2.6645544,0.007560508,-2.5939274,0.003537338,0.003562284,0.0010666113,1.4949162,0.00029999996,-11.530910522677004,1664.0,None
3615000,2.2018957,0.0038357957,-2.558484,0.0017808198,0.0017743205,0.0010751471,1.607453,0.00029999999,-8.952846819331171,1215.75,-9.239298343658447
3620000,2.3790264,0.004930143,-2.489889,0.002298935,0.002396723,0.0010817873,1.5840616,0.00029999996,-5.139198621450406,765.3333333333334,-5.139198647605048
3625000,2.352479,0.008252258,-2.4696112,0.0035098393,0.0035456014,0.0010902417,1.6476183,0.00029999999,-5.927839969983324,787.5714285714286,-5.927840028490339
3630000,2.335387,0.011988273,-2.484758,0.005426577,0.005448649,0.0011113686,1.8272383,0.00029999999,-3.617064208844871,468.6666666666667,-3.617064207792282
3635000,2.4561555,0.027459875,-2.4494874,0.01254698,0.012644007,0.0011216848,2.0455754,0.00029999996,-3.264045247911579,361.8333333333333,-3.2640452120039196
3640000,2.547238,0.033650618,-2.4714863,0.015867103,0.015919968,0.0011062176,2.0294533,0.00029999996,-3.0464419487689156,296.5,-3.046441987156868
3645000,2.4110909,0.03859659,-2.4832428,0.017861603,0.017973457,0.0010900877,1.9646288,0.00029999996,-3.4336353212646724,510.77777777777777,-3.4336353275511
3650000,2.327546,0.013493972,-2.480865,0.006364897,0.00638833,0.0010630358,2.2139227,0.00029999999,-4.190187830051097,628.0,-4.190187841653824
3655000,2.2210395,0.016203476,-2.4144173,0.0073397486,0.007351642,0.0010223091,2.2916155,0.00029999996,-3.439026855444536,473.0,-3.444223556253645
3660000,2.278291,0.017159112,-2.3375332,0.0077059623,0.007904619,0.000998915,2.179687,0.00029999999,-3.405362499523021,414.8095238095238,-3.4847885824385143
3665000,2.2864811,0.03647675,-2.3067477,0.016891023,0.017144307,0.0009857846,1.4950771,0.00029999999,-2.282819426730275,202.16,-2.261338282089967
3670000,2.1922765,0.035001125,-2.32783,0.016245885,0.016149761,0.00097120326,1.5798657,0.00029999999,-2.268271402847022,216.12,-2.292860018710295
3675000,2.239007,0.056628052,-2.2966893,0.026148614,0.02635182,0.00096139393,1.8984497,0.00029999999,-2.7694010484159333,278.72727272727275,-2.678463031848272
3680000,2.2806995,0.025219591,-2.3073752,0.011551509,0.011598432,0.0009591689,2.036047,0.00029999999,-4.210309980157763,402.8,-3.8643071519003973
3685000,2.1073916,0.01450644,-2.3152068,0.0063070236,0.006379962,0.0009502563,1.6798582,0.00029999999,-2.7790432521142066,314.25,-2.9964438155293465
3690000,2.1954424,0.028249929,-2.2031698,0.0119529655,0.011974242,0.0009379654,1.5157659,0.00029999999,-2.9863906198083177,337.3157894736842,-2.942407163977623
3695000,2.2420468,0.02238064,-2.2221863,0.010548142,0.01068552,0.00092535216,2.3019233,0.00029999996,-3.9836734475102276,497.25,-3.9836733639240265
3700000,2.102984,0.024505606,-2.2210338,0.011184736,0.01132945,0.00090322894,1.5212278,0.00029999996,-4.436552705196664,544.9,-4.436552709341049
3705000,2.287652,0.0123509085,-2.240464,0.0055703884,0.0055876654,0.0008826364,1.3610176,0.00029999999,-5.546336721628904,423.5,-5.546336770057678
3710000,2.1186237,0.008124407,-2.2464657,0.0037873844,0.0037453042,0.00083669624,2.1942937,0.00029999999,-5.271489514783025,780.2,-5.271489554643631
3715000,1.5201756,0.011642961,-2.1621964,0.005176437,0.0051791165,0.0007902995,1.0683435,0.00029999999,-8.049893738300954,1171.2222222222222,-8.049893743462032
3720000,2.2296243,0.008779219,-2.0586374,0.003895927,0.003903769,0.0007694457,1.7168168,0.00029999996,-5.394157912582159,807.0,-5.394157767295837
3725000,2.1707757,0.007129309,-2.1236444,0.0030407032,0.0031065266,0.00076844316,1.722268,0.00029999999,-5.511986969194065,642.6666666666666,-5.511987139781316
3730000,2.231938,0.0013915877,-2.2577813,0.0005747776,0.0005705262,0.0007613577,1.141648,0.00029999999,-11.720983958337456,1495.3333333333333,-11.720984160900116
3735000,2.1746614,0.0043851226,-2.244276,0.0020497872,0.0020346628,0.0007441024,1.0885123,0.00029999999,-7.350058933487162,1130.8333333333333,-7.35005895793438
3740000,2.2086914,0.00788624,-2.2379403,0.0038667868,0.0037701707,0.00072873593,1.3837752,0.00029999996,-9.782928992062807,1002.0,-9.782928943634033
3745000,2.1804724,0.0023617106,-2.2441702,0.0011137094,0.0010567682,0.00071782694,0.9734644,0.00029999999,-7.633160303113982,1027.8,-7.6331602990627285
